# radius, density, mass, x, y, vx, vy,
84036.7897914, 276.760807172, 5.16015590422e+17, 2.37720578925e+14, 1.21332013852e+15, -1277.94140751, 250.381545299,
99710.2157274, 3608.82090461, 1.12391681848e+19, -6.24092742398e+13, 2.96317894197e+13, -2362.84394289, -4976.5261736,
61138.8847553, 522.12898735, 3.74869593126e+17, -8.0039165275e+14, -5.18951648576e+14, 806.559147466, -1243.97563983,
88359.1820388, 9773.84131173, 2.11821586648e+19, -7.06513541896e+14, 7.6428550296e+13, -184.736784075, -1707.72622443,
28403.9801569, 5468.07279025, 3.93660429188e+17, -7.56578157004e+13, 3.68504472667e+13, -2185.70262925, -4487.47570153,
73028.5393532, 9800.12676311, 1.19911106111e+19, -1.00928396321e+15, -1.22885228427e+14, 173.561955042, -1425.50329353,
29157.4932336, 9013.23588785, 7.0190956477e+17, -4.89055216307e+14, 4.54692304709e+14, -1206.54314806, -1297.72642762,
84467.0953316, 5704.54407491, 1.08002421346e+19, 1.64460653728e+14, 1.4389253993e+13, -310.619958845, 3550.20222155,
54938.6933082, 7820.09894444, 4.07377555533e+18, -1.28120312015e+14, -1.82157242591e+14, 2509.74153142, -1765.22691883,
20152.9930872, 1020.53433086, 2.62419533707e+16, 4.30454918629e+14, -7.35320081225e+14, 1353.77909859, 792.499602017,
30325.2550977, 4878.63137949, 4.27426324483e+17, -1.26578153876e+15, 5.8585282347e+13, -59.4732150763, -1284.96603035,
82540.9937109, 2618.75318565, 4.62651016225e+18, -1.38983187296e+14, -1.05658089957e+14, 2097.29738956, -2758.79562111,
88070.176521, 1768.4676674, 3.79519064835e+18, -1.30108467357e+15, -2.72999696259e+14, 257.892224532, -1229.08422745,
15368.5052023, 7891.4469765, 8.99914813672e+16, -9.23807926509e+14, -7.61889922078e+14, 841.921737175, -1020.84822461,
13123.2961615, 3553.10554013, 2.52282293371e+16, -4.25610285586e+14, -1.62200440856e+14, 764.064679359, -2004.88842492,
85829.0294271, 2070.97567665, 4.11365129983e+18, -2.65086259238e+14, 1.87493859325e+13, -198.174995791, -2801.87673867,
18014.1316974, 7685.84073482, 1.41150120703e+17, 1.64025738519e+14, -2.22397949744e+14, 2216.80151044, 1634.96338577,
95363.6250371, 7210.62276111, 1.96458535457e+19, -1.51343241639e+14, 4.66826434526e+13, -1072.44563689, -3476.82537158,
1998.27631887, 3033.66403943, 7.60473318507e+13, 1.32579528736e+15, -2.00287086671e+14, 186.791129153, 1236.45913907,
35031.9745869, 1000.93262585, 1.35191245638e+17, -3.35915152987e+14, -1.08912801919e+14, 751.526928223, -2317.9027499,
10884.9085435, 3282.33458492, 1.32986352546e+16, -1.98263097861e+14, 1.04246104689e+15, -1380.90706225, -262.631311584,
93373.2260212, 681.47262114, 1.74287153308e+18, -7.06820973792e+14, 1.03773323549e+15, -1068.03661684, -727.461216185,
57797.4751969, 2851.9874308, 1.72991228048e+18, 8.63019066107e+14, 3.91725732101e+14, -614.754719787, 1354.37884387,
54738.9478581, 3193.72621863, 1.64564779778e+18, -1.09700956977e+14, 3.56552052308e+13, -1317.84789358, -4054.64431182,
53199.4519885, 738.54142735, 3.49338306012e+17, 2.50448892806e+14, -3.67064848623e+14, 1794.31803114, 1224.26586454,
37467.1366804, 8523.41135365, 1.40836374065e+18, 2.96442432288e+14, 1.05379280969e+15, -1332.24315192, 374.773291981,
44877.7494275, 593.673419382, 1.6857403625e+17, -5.39867531168e+14, -8.36481134239e+14, 1219.31843093, -786.951915671,
91713.8543772, 5440.23858819, 1.31847729671e+19, 8.48445536633e+14, 8.84985504601e+13, -162.646070079, 1559.30612978,
39035.8838253, 4854.8710161, 9.07234629944e+17, -2.49305825294e+14, -5.87638696384e+14, 1668.41693989, -707.826194382,
43329.6040106, 3805.75025737, 9.72622513862e+17, 1.55985964806e+14, 5.92840110652e+14, -1788.52831678, 470.59115951,
79308.3308387, 331.875513422, 5.20093602623e+17, 4.34897733735e+14, -2.68355337781e+13, 135.101357802, 2189.45800812,
90558.9485242, 510.764497431, 1.19169382508e+18, -9.04948331931e+13, -9.41378491726e+13, 2888.78454828, -2776.99223135,
60094.8923337, 3828.82421938, 2.610525774e+18, -4.59661503981e+14, 3.89195427124e+14, -1205.64548562, -1423.93455463,
81022.8579232, 9147.95929878, 1.52861026055e+19, -2.00145401423e+13, -4.95209962688e+13, 5808.86463118, -2347.72648173,
95526.8107023, 6024.08209157, 1.64974412147e+19, 3.25790699784e+14, 1.06163384582e+14, -766.413770878, 2351.94535028,
3486.53059607, 4368.30969843, 5.81625897414e+14, 6.85059679229e+14, -6.13893934037e+14, 1007.55134992, 1124.35188933,
54274.7674888, 7584.56887502, 3.80955885117e+18, -9.8669183628e+14, 2.20316307013e+14, -313.830119389, -1405.49567564,
8254.0621552, 4939.81779146, 8.72698053645e+15, 8.88941308889e+14, -3.42377094251e+14, 533.224084794, 1384.4527681,
77218.8304303, 5810.3974059, 8.4047610006e+18, 7.32417432168e+14, -1.83648614526e+14, 405.281640041, 1616.32222966,
39380.0003973, 8650.94504532, 1.6597419634e+18, -2.35318290451e+13, -1.64656716498e+14, 3514.73542499, -502.306586204,
55095.5390029, 7534.12402657, 3.95851182316e+18, 1.15507739687e+15, -4.43172671836e+14, 466.330145831, 1215.43462664,
62420.7533967, 1659.85387856, 1.26825548348e+18, -4.63436016565e+14, 1.38932911511e+13, -63.7229533947, -2125.59510657,
76717.5951359, 7018.73445081, 9.95620031469e+18, -4.89974195829e+13, 9.25162773681e+13, -3954.83175575, -2094.51305683,
7094.48527789, 6305.2473193, 7.07317941469e+15, -1.94801009712e+13, 1.93292037538e+14, -3268.65797944, -329.417539858,
50447.9433647, 9344.31140699, 3.76901246238e+18, 3.10986713857e+14, -4.63082114933e+14, 1609.49838758, 1080.87226514,
26717.4873638, 517.341790493, 3.09966152429e+16, -3.44142326909e+14, -1.1708407071e+15, 1257.56022456, -369.631581209,
23401.4569028, 7583.09889752, 3.05298929149e+17, 1.01864103386e+15, 3.03763544512e+14, -401.349891976, 1345.88720829,
84495.9292004, 3901.66963254, 7.39448146843e+18, -5.59767612662e+14, 1.16190574517e+14, -389.213150543, -1875.09974025,
88084.2428552, 7944.91027857, 1.70582135381e+19, -9.35067296908e+13, -1.61715531635e+14, 2900.30340439, -1677.00581207,
50960.7812431, 1058.77103528, 4.40210255717e+17, -2.60861558052e+13, 3.19664498453e+13, -5523.03048929, -4507.05769823,
96679.6712145, 5465.10873553, 1.55150855396e+19, 1.00976807139e+15, 4.98028271792e+13, -70.9411472917, 1438.35419674,
52763.88011, 8605.79716168, 3.97146877976e+18, -1.40448031163e+14, -1.12499273021e+14, 2133.9913702, -2664.14953995,
45646.1630253, 6636.22986407, 1.98282380537e+18, 6.79653461093e+14, 4.46320477491e+14, -881.453304149, 1342.27045177,
25263.2358677, 7737.97323759, 3.91962055553e+17, 1.27400289329e+15, -7.9874923265e+13, 80.1945839873, 1279.10147328,
89255.4336936, 1880.89580348, 4.20163772597e+18, 3.10022344528e+14, 2.25616666884e+14, -1375.98638733, 1890.75803544,
63737.3011862, 64.8978300288, 5.27911422792e+16, -1.08612795887e+14, -1.57134665386e+14, 2725.3803403, -1883.80570188,
15252.4666072, 9054.38112494, 1.0093200313e+17, 2.29799243758e+14, 9.43324216082e+14, -1427.77526656, 347.814326103,
15814.3095506, 6483.20942168, 8.05546526929e+16, 6.72152495136e+13, 3.54113595524e+14, -2369.56076016, 449.7726711,
47180.7157303, 8753.1840434, 2.88808191615e+18, 1.59475919408e+14, -1.60093430135e+14, 2158.06812335, 2149.74404525,
24416.2582366, 2543.80005467, 1.16324226604e+17, 2.20611244048e+14, -4.87224644079e+14, 1803.67236268, 816.687761224,
14717.2643987, 9214.26731794, 9.22766791297e+16, -4.19614659144e+14, 2.76170651597e+14, -1123.17480152, -1706.55574288,
22348.8350428, 6706.37757683, 2.35181168441e+17, -1.09899528494e+15, 2.8129666473e+14, -337.108225866, -1317.04494647,
86991.1854274, 2154.45962111, 4.45567985366e+18, 7.46900603255e+14, -5.20800612026e+14, 867.934151403, 1244.73843982,
29022.6599744, 4303.02555548, 3.30472586261e+17, 1.20200559397e+14, 2.09331465498e+13, -711.231397404, 4083.97331118,
97570.2402524, 2458.22753899, 7.17338392941e+18, 1.07240842639e+15, -7.95203208355e+14, 746.432986403, 1006.63706577,
63066.7993411, 2131.29619193, 1.67956205575e+18, -2.61842799019e+14, -9.1834270037e+14, 1424.97438645, -406.296344197,
18953.2281982, 9952.86185359, 2.12886157633e+17, -2.63358912253e+14, 1.0190904756e+15, -1366.48347495, -353.134103588,
4633.92826096, 2800.44509024, 8.75436908564e+14, -6.30079413371e+13, 3.46767905915e+13, -2603.35137078, -4730.30541904,
42714.2013138, 3528.3227715, 8.63843462352e+17, -3.78588956281e+14, 3.54767962791e+14, -1374.57472615, -1466.87092828,
12641.3103497, 187.916374208, 1.19258894078e+15, -3.80857470845e+14, 5.4497276457e+14, -1455.59637258, -1017.25221712,
73474.3847926, 6570.67837575, 8.18781379513e+18, 1.13769388263e+15, -4.56564158298e+14, 487.073332754, 1213.71846868,
27881.5685405, 1204.49874233, 8.20177461224e+16, -1.35754835427e+14, 1.24306719059e+14, -2279.24140568, -2489.14977621,
95654.3167965, 492.375137556, 1.3538162113e+18, 3.04080479965e+14, -2.67888943659e+13, 229.996786471, 2610.69129114,
7462.98083935, 9977.37092761, 1.30287565989e+16, -1.98108503161e+14, -1.44090190539e+14, 1720.83950289, -2365.96909769,
61576.5880757, 97.7373398571, 7.16897805388e+16, -2.619413947e+14, 1.25561055841e+14, -1161.30877109, -2422.68462254,
77272.2336768, 1301.1553146, 1.88603354069e+18, -8.7358545142e+14, -9.41671498354e+14, 936.644716502, -868.922122966,
81698.4286887, 8964.30641661, 1.5357045719e+19, -5.03447451997e+13, 2.66663485474e+14, -2731.3573718, -515.666742629,
25866.9442044, 2119.75205844, 1.15257797769e+17, 5.53184336594e+13, -1.54186849931e+13, 1622.3356927, 5820.53978209,
43210.1598239, 959.286755897, 2.43139735124e+17, -1.03609921065e+15, 2.11389467601e+13, -29.0144145651, -1422.10547997,
48231.4780825, 678.931328287, 2.39313630753e+17, -2.61348657244e+14, -7.0101217791e+14, 1568.60930169, -584.802871699,
87941.341091, 1702.24573307, 3.63706765513e+18, -4.5305144145e+13, 2.41877507431e+14, -2869.0540286, -537.391457791,
69313.0859056, 1907.06231016, 1.99508066467e+18, -3.37006361996e+14, 8.43565711723e+13, -596.534173908, -2383.16717905,
86897.037844, 8663.53903542, 1.78591229231e+19, 5.26361938578e+14, 1.06492493546e+15, -1191.0050686, 588.679742478,
20049.5037432, 9550.34096534, 2.41812993031e+17, -7.47857311347e+14, 4.60697748441e+14, -810.341831371, -1315.43960293,
77240.8361787, 8410.30568379, 1.21759415239e+19, -1.03546186317e+15, 4.49397177438e+14, -542.607443567, -1250.22884587,
40513.409932, 6441.87697897, 1.34573235688e+18, -1.83951074642e+13, 5.44705019411e+13, -5721.49950067, -1932.19438817,
94074.357123, 8959.97438346, 2.34352946472e+19, -5.02804517991e+13, 1.1160772752e+14, -3773.39783577, -1699.95530073,
12809.7794382, 2823.37023199, 1.86441530847e+16, 6.68330406958e+14, -4.7529625296e+14, 926.676844497, 1303.03217992,
7365.19039872, 8030.2043014, 1.00792542926e+16, -6.74246271551e+14, -1.04882961542e+15, 1090.80764086, -701.232091483,
49623.8871268, 6677.06522134, 2.56334954704e+18, 1.85412292604e+14, 4.55943247525e+14, -1911.89880402, 777.48610689,
11337.3084211, 3398.93953456, 1.55604873774e+16, 1.42675360427e+14, 1.12144752215e+14, -2100.51821008, 2672.36929759,
47243.120051, 1109.92407121, 3.67670561309e+17, 2.33640032191e+14, 1.20395733169e+15, -1283.57544492, 249.090728033,
78156.7895747, 5073.06896418, 7.60888068487e+18, -9.71541484946e+14, 2.5420478016e+14, -365.755317144, -1397.87483037,
58249.2059146, 9471.56007229, 5.88086782224e+18, 2.45348074448e+13, 2.95549208144e+13, -5684.65926435, 4719.07948312,
65996.1338398, 6915.85492787, 6.24527017692e+18, 4.90862918871e+14, 7.57281100762e+14, -1279.05260046, 829.070595076,
11750.8917992, 7448.82342179, 3.79708250635e+16, 7.01211733703e+14, -1.08764780135e+15, 1069.81405037, 689.714229251,
48713.2992771, 7300.70590523, 2.65129077535e+18, -6.60292484285e+14, -1.48806778378e+14, 386.945207182, -1716.97159845,
81188.4626995, 8636.50231107, 1.4520137222e+19, 6.66909611303e+13, 7.32099193942e+14, -1681.86551662, 153.210423838,
39746.0358016, 8473.3029845, 1.67141412054e+18, 9.04063155854e+14, -2.71202051388e+14, 428.248972216, 1427.58550436,
49498.3019097, 8846.72824126, 3.37057084658e+18, -2.59213031231e+14, -9.47734968685e+13, 946.460271703, -2588.64391496,
69063.9288383, 9986.16402557, 1.03348079147e+19, 6.06191335172e+14, 5.53874827549e+14, -1077.86963908, 1179.68032334,
71321.4127371, 6512.54470984, 7.42267425416e+18, 1.14482480488e+13, 9.05245947398e+13, -4755.72276659, 601.435378304,
642.952709542, 3217.1194194, 2.68629774496e+12, -3.13150940406e+14, 1.45587477497e+14, -1038.77878526, -2234.35805793,
44207.6275128, 1225.86403914, 3.32723750423e+17, -8.61044632467e+13, -4.36123844706e+13, 2105.98419149, -4157.87030714,
43462.3148252, 5494.51175989, 1.41715560883e+18, 7.57035829789e+14, 8.74569317728e+14, -1017.94974758, 881.147344435,
89808.3524308, 3200.29937526, 7.28267059905e+18, 4.80105185704e+14, -3.68341169293e+14, 1133.05426321, 1476.85155177,
68214.8233571, 6111.69913495, 6.09464081901e+18, -5.58301408317e+14, 5.87929098538e+14, -1166.11128593, -1107.34708455,
45500.6627243, 6501.22743584, 1.92397045656e+18, -9.75235499979e+14, 2.47783390268e+14, -355.467665907, -1399.06345825,
71530.874382, 7963.09635783, 9.15614043395e+18, 9.93167636411e+14, 2.89058457642e+13, -42.2614198538, 1452.04796324,
32131.8817424, 4620.76513185, 4.81584218717e+17, -9.24614576573e+14, -2.68871254356e+14, 412.032036919, -1416.9265817,
51479.9733634, 3200.85242376, 1.37192529838e+18, -9.44660173539e+12, 5.4274219765e+13, -6077.85313487, -1057.86979933,
86922.4317804, 4499.00777419, 9.282441477e+18, 1.25179294007e+14, -9.44518582392e+12, 307.489764512, 4075.23497722,
69987.0763685, 5111.43461553, 5.50485948278e+18, 8.90679846054e+13, 2.33551790752e+14, -2706.12495521, 1032.01561879,
6525.68744958, 1195.30903551, 1.04353947651e+15, -1.82718408847e+14, 1.37602141026e+14, -1821.33631923, -2418.50651265,
98621.357765, 5669.93321471, 1.70860136201e+19, 1.04473994413e+15, 6.34437903618e+14, -679.822815747, 1119.47606927,
86981.0753197, 8197.29303367, 1.6947071052e+19, -4.94683096e+14, -6.79429877886e+14, 1276.89157865, -929.6863443,
1044.41634686, 8758.29077765, 3.13465835654e+13, 9.35628462312e+13, 1.89819068562e+14, -2823.29571439, 1391.61773784,
14027.993646, 9037.26079595, 7.83742448677e+16, -1.63460763184e+14, -3.46484067432e+13, 734.540126539, -3465.33941844,
33177.817508, 2199.09511762, 2.52311664752e+17, 6.95397157073e+13, 5.12688612796e+14, -1994.81769909, 270.571751001,
9121.62741962, 5539.03740968, 1.320690818e+16, -7.50485674998e+14, -6.03981026846e+14, 924.959441269, -1149.3222134,
69069.2593474, 7211.18506394, 7.46467511605e+18, -7.09959679891e+14, 1.14125099717e+15, -1060.52606963, -659.741591268,
887.045733274, 5377.58154413, 1.17916589907e+13, 2.7144664363e+14, 4.45369204911e+14, -1712.05309259, 1043.47373051,
52195.8965077, 8454.88062919, 3.77716917766e+18, -1.37259761611e+14, 1.03960635165e+14, -2106.87998286, -2781.72448379,
42616.4485108, 7728.14439246, 1.87913016397e+18, 1.25035276649e+14, 9.6605765115e+13, -2227.167646, 2882.5870012,
98568.325702, 6256.88254276, 1.88243510734e+19, 1.69950428244e+13, 2.19995105429e+13, -6872.6864304, 5309.28176677,
93672.2569778, 2631.24235966, 6.79428371428e+18, 3.19123813702e+14, -1.21641027551e+14, 882.515057831, 2315.26793693,
2124.85340504, 495.88693789, 1.49458101376e+13, -6.00444196147e+14, -1.88002174351e+14, 545.456149884, -1742.08612523,
16711.8375803, 957.285317954, 1.40366635177e+16, -5.60399083264e+14, -8.03478195232e+14, 1199.95840147, -836.930724601,
58199.4821765, 2624.96333274, 1.6256628292e+18, 6.09284404217e+14, -5.68761430839e+14, 1082.28641509, 1159.39688919,
48335.9020925, 4742.37386216, 1.68250028221e+18, -9.69177488223e+14, 2.04531624007e+14, -300.421402415, -1423.55326035,
52186.5843281, 7385.31837522, 3.29758282877e+18, 2.59281793932e+14, 3.05432435709e+14, -1743.99165678, 1480.47565519,
43395.4234753, 5408.45757954, 1.38852944191e+18, 5.11000817864e+14, 2.43841524639e+14, -828.748682123, 1736.74789392,
59420.8594907, 4132.78744193, 2.72401647512e+18, 5.3663739793e+14, -7.94347576864e+13, 287.87069173, 1944.76805179,
75333.2070572, 9263.01226187, 1.24411773487e+19, 4.76592628451e+13, -2.17300135438e+14, 2998.71353858, 657.691613697,
24955.607457, 340.708149588, 1.66355372708e+16, -4.52875254346e+14, -4.82566607113e+14, 1297.91010757, -1218.05230909,
83459.3740894, 8307.32961631, 1.51717852008e+19, -1.26754837185e+14, -5.26740609981e+14, 1912.64265529, -460.258244323,
12681.8868558, 3756.46181206, 2.40702429352e+16, 1.45882874646e+14, -4.32403219698e+14, 2031.00682849, 685.214866744,
86727.947807, 3462.25861984, 7.09555854996e+18, 5.00301703322e+14, 5.6497568448e+14, -1247.89455003, 1105.04537823,
5165.44394899, 2340.7366817, 1.01350382867e+15, -1.86004244273e+14, -1.1826255278e+15, 1307.32938821, -205.617762474,
41746.7547312, 5781.07562426, 1.32137682109e+18, 1.62251930667e+14, 3.36286170061e+14, -2134.25876335, 1029.74084493,
3615.56130479, 4554.81580584, 6.76313226626e+14, 1.04218837597e+15, -5.28550839167e+14, 605.87165474, 1194.64836513,
2449.37371766, 7248.25479835, 3.34617372555e+14, -6.49002855157e+14, 1.04965296246e+15, -1108.64874198, -685.480082127,
30234.1568379, 7385.79325918, 6.41269529349e+17, 1.1327963706e+15, -3.53272434258e+14, 395.748321606, 1268.99870727,
62209.3203527, 1470.46062126, 1.11216606938e+18, -1.22738309465e+15, 2.68496999826e+14, -276.065206952, -1261.97971766,
89773.5151903, 5236.0432371, 1.19013928059e+19, 3.79182149576e+14, -2.55773389718e+13, 158.078530375, 2343.50246582,
81638.3180686, 118.923670447, 2.0328265468e+17, -1.16346707278e+14, 5.01068231445e+13, -1609.2163699, -3736.55750228,
3749.63628527, 2395.05788499, 3.96673617175e+14, 5.413739173e+14, 1.73998435938e+14, -587.553580574, 1828.09794711,
79306.6276095, 7922.49560238, 1.24148171422e+19, 5.98791372283e+14, 6.01688968457e+13, -186.618403325, 1857.19691865,
67166.1983837, 2876.87295236, 2.73856377683e+18, 4.3990307831e+14, 6.46029212385e+14, -1353.81529508, 921.85849239,
74673.3695313, 3132.27097531, 4.09738190328e+18, -7.63615134833e+13, 6.19907239156e+13, -2909.9968584, -3584.59702199,
35210.8640739, 7042.76565234, 9.65879966862e+17, 1.03270253603e+15, -4.01806186439e+13, 55.3769550187, 1423.27131378,
81897.7165587, 828.318216944, 1.42942859187e+18, -8.79613194433e+14, -4.09618126993e+14, 620.55424927, -1332.57702613,
1362.14714125, 1819.2388586, 1.44448044353e+13, 3.98770349428e+13, 3.61688924344e+13, -4192.64652639, 4622.48912762,
65369.9243986, 4217.91463872, 3.70153284274e+18, -1.21653516981e+15, -1.38099986792e+14, 147.606015166, -1300.27462634,
58503.0936925, 4213.59308505, 2.65056807616e+18, 5.35349332043e+13, -1.39525061853e+14, 3497.08814335, 1341.81184138,
35642.0202654, 8004.17728271, 1.1385536771e+18, 1.72560333831e+14, -2.27418871015e+14, 2158.94048979, 1638.155576,
91430.4628635, 6274.66567671, 1.50665292391e+19, 2.40696426975e+14, 1.37185377042e+12, -16.8213486694, 2951.36304535,
18536.3872631, 2674.14281042, 5.3506895281e+16, -1.52985710053e+14, 1.56455724153e+14, -2213.21363328, -2164.12701433,
69959.5964632, 8628.59675672, 9.28179416843e+18, 2.45380815489e+14, -8.52117317198e+14, 1477.64371962, 425.511151581,
39827.4043588, 7736.91400809, 1.53554890545e+18, -3.98098547006e+13, 1.20163985436e+13, -2051.89428562, -6797.84488465,
89839.5804707, 6186.41590183, 1.40926326634e+19, 2.94827032882e+14, 2.75898837667e+14, -1557.00853941, 1663.82798757,
33899.4843728, 9275.55857712, 1.13519174002e+18, 3.96305720673e+14, -4.29694949276e+14, 1392.18961683, 1284.01022711,
32851.2091134, 7211.63734577, 8.03226129518e+17, -2.18143780323e+13, -1.05889081739e+15, 1406.70890688, -28.9798337772,
89190.0840727, 61.3655200372, 1.36780444759e+17, 4.15340781062e+14, 1.07125292556e+15, -1259.52620163, 488.337146038,
56858.9132066, 7170.60465191, 4.14096266002e+18, 1.92324885268e+13, 2.70146418797e+13, -6477.65267793, 4611.62436888,
55050.083179, 31.5662936889, 1.65442621893e+16, 7.8234944023e+13, 5.64274831274e+13, -2727.27906688, 3781.28729667,
27769.4716318, 9730.91535001, 6.54645846693e+17, 5.06775914625e+14, 1.23201277049e+15, -1160.22896241, 477.248375733,
22073.1191365, 7808.94092251, 2.63835439828e+17, -2.49071023314e+14, 1.00564743334e+15, -1380.87313561, -342.004039935,
44799.2577002, 650.712026379, 1.838023925e+17, -2.93267901252e+14, 1.18470893002e+15, -1272.30222091, -314.951118058,
89072.5541823, 1826.74313248, 4.05563697718e+18, -9.53404033176e+14, -7.19422912235e+13, 111.4262317, -1476.65881775,
79428.4389137, 3504.98235715, 5.5177724946e+18, -6.30466416522e+14, -6.46350098435e+14, 1090.85044543, -1064.04342315,
42141.6573206, 5888.96594257, 1.38459815696e+18, 2.56126853025e+14, 9.71264946637e+14, -1397.01606697, 368.399302474,
72574.1026128, 1874.24297755, 2.2507164665e+18, -2.99294381183e+14, -2.07193043649e+13, 182.573653151, -2637.31192794,
96109.988484, 7762.74383595, 2.16506382359e+19, 1.78760114314e+14, -6.44589895266e+13, 1126.75541343, 3124.76084387,
16121.0872867, 3331.50419122, 4.38503662445e+16, -8.62533068115e+14, 5.88984161576e+14, -798.993429636, -1170.07943375,
91315.435494, 1393.9966987, 3.33460350191e+18, -4.55633411326e+14, 4.16188912672e+14, -1243.14845568, -1360.9684314,
98953.3549874, 4810.36767005, 1.46426511239e+19, 7.64726234093e+14, 9.63703611659e+13, -206.21509171, 1636.37542278,
46188.1628779, 7145.24574565, 2.21186750643e+18, 5.66179775155e+14, 8.22358276065e+13, -275.167691284, 1894.48305095,
95372.2533646, 73.324880236, 1.99833072824e+17, 9.77592175422e+13, 3.36880585621e+14, -2347.98328581, 681.360157339,
2715.96775374, 9559.32762259, 6.01659871928e+14, 5.69238910405e+14, 6.29703786465e+14, -1165.87455034, 1053.92594577,
29859.09286, 3620.84134464, 3.02823236377e+17, 6.647831071e+14, 3.76412045351e+14, -816.267434176, 1441.61380545,
86116.7972492, 8205.45369896, 1.64632692527e+19, -6.66079918606e+14, -6.78718410881e+14, 1059.77984378, -1040.04556347,
88251.0563015, 5738.76246056, 1.23916134765e+19, -3.11266063137e+13, 8.95786255921e+13, -4441.5739381, -1543.34945943,
35110.8718008, 8632.9253454, 1.17390431044e+18, -2.22120194309e+13, -4.99623393872e+14, 2045.51897388, -90.9387105394,
51823.6846675, 8538.31329022, 3.73341977121e+18, -6.61744905043e+14, -8.19823640674e+13, 218.017466339, -1759.79247734,
73473.4169331, 3068.88315828, 3.82402690298e+18, -1.67659586011e+14, 1.74092328884e+14, -2121.47711844, -2043.08815725,
23740.4083562, 550.381540222, 2.31354678733e+16, 2.47034058254e+14, -2.26330949801e+13, 265.249156454, 2895.12219275,
47484.9352153, 753.366487811, 2.5340998292e+17, -7.19574713022e+13, -2.46627174797e+14, 2742.43910627, -800.151011134,
87431.7037795, 4463.50878875, 9.37201751605e+18, 1.43940908079e+14, 3.36046689633e+14, -2201.40425497, 942.940779619,
11826.0571934, 8744.24847278, 4.54351836233e+16, 2.28195934471e+14, 3.18161565308e+14, -1880.43697876, 1348.71122213,
23255.0904102, 3055.83505395, 1.20735192251e+17, 2.15858033573e+14, 1.57495595725e+14, -1651.06750424, 2262.89619796,
54703.8594532, 2185.65917199, 1.12405151525e+18, 6.18431974062e+14, 9.49129242987e+13, -277.69776321, 1809.41823428,
25932.6278314, 1175.66428757, 6.44128893934e+16, -4.64616236149e+13, -1.35686135136e+14, 3617.32173431, -1238.642701,
79146.7565024, 1458.31482213, 2.27143612274e+18, 6.08972024805e+14, -4.47200669173e+14, 986.023642914, 1342.71000855,
43806.7970167, 6709.30436059, 1.77195165056e+18, 6.32993726808e+14, -3.73288205676e+14, 858.028711532, 1454.97978121,
68462.5787949, 5232.2752388, 5.27472977493e+18, 2.61081804476e+14, 4.75613401293e+14, -1723.25659904, 945.959346873,
65233.4271659, 4448.9918276, 3.87991371598e+18, -1.32323874606e+14, 3.01375184583e+14, -2310.96887628, -1014.66999092,
72386.6968266, 1492.40526094, 1.77833232034e+18, -1.36867954191e+13, -2.91423122881e+13, 7304.37031303, -3430.5247007,
98215.4260386, 9140.52830994, 2.72057238444e+19, -8.58002822249e+13, 1.67976559324e+12, -96.7517490473, -4941.95583446,
36540.0788645, 6242.11924065, 9.56732163422e+17, 3.2787000771e+14, -5.4702621349e+14, 1555.21837652, 932.148128414,
52307.8416295, 4022.42638464, 1.8085827235e+18, -5.36023555623e+14, 2.20896456294e+14, -724.585126733, -1758.26585224,
77086.8600196, 454.571601643, 6.54173942562e+17, -8.1742562459e+14, 6.08804003506e+14, -856.718462474, -1150.29405236,
51602.5361022, 5555.88215489, 2.39836919372e+18, 1.03352102762e+15, 6.06647212773e+14, -669.570176635, 1140.72040958,
27407.5637803, 645.504073527, 4.17503538135e+16, -3.15747560833e+14, 6.92810854727e+13, -545.829183927, -2487.60873593,
92663.3725366, 2661.50359208, 6.65275051101e+18, -4.23145949286e+14, -4.14773423519e+14, 1316.7871801, -1343.36755862,
80195.7293026, 1024.22387889, 1.65958114946e+18, 9.76814519038e+14, 2.8370273789e+14, -400.437975018, 1378.7446356,
71676.390211, 8701.0336092, 1.00658184779e+19, 2.1827480179e+14, 2.44018179839e+14, -1886.1589212, 1687.17332841,
93270.9386587, 2945.80135684, 7.50917754614e+18, -6.59317906677e+14, -5.13722587552e+14, 973.464536398, -1249.35639568,
10825.9446298, 7291.9668886, 2.90664481458e+16, 9.96407344904e+14, 4.91057990853e+14, -607.328336031, 1232.33187538,
71899.7022061, 5405.43717733, 6.31192706433e+18, -6.58218205903e+14, -1.92253118572e+14, 490.253638188, -1678.48445092,
11978.9668461, 3789.37517343, 2.04632950859e+16, 8.66811341713e+14, 9.55304464679e+14, -944.171778574, 856.709914434,
75427.5577605, 7640.75940776, 1.03009323688e+19, 3.78758662391e+14, 5.22143451707e+14, -1459.37170107, 1058.61650017,
46381.1062128, 7275.97581556, 2.28068038408e+18, 3.82549477482e+14, -3.47832658783e+14, 1354.72328676, 1489.93681989,
5167.47292937, 1456.5061723, 6.31388740142e+14, -5.94770240748e+14, 8.38943929584e+13, -260.951734155, -1850.02024896,
48974.0456502, 2944.9179349, 1.08672839488e+18, 3.6625222597e+14, -3.83178943836e+14, 1437.73360618, 1374.2225195,
86302.2644602, 364.015929351, 7.35083771797e+17, 2.95619279821e+13, -4.39383780619e+14, 2177.08270481, 146.475052038,
29071.352233, 2636.7481396, 2.03523339611e+17, 8.38986605933e+14, -2.17634963906e+14, 390.528278726, 1505.4933693,
